  4   -8.750000000000000e-01   -8.333333333333334e-01
  5   -8.333333333333334e-01   -7.916666666666667e-01
  9   -6.666666666666667e-01   -6.250000000000001e-01
  6   -7.916666666666667e-01   -7.500000000000001e-01
  2   -9.583333333333334e-01   -9.166666666666667e-01
  3   -9.166666666666666e-01   -8.750000000000000e-01
  1   -1.000000000000000e+00   -9.583333333333334e-01
  1    3.000000000000000e+00    3.041666666666667e+00
 11    3.416666666666667e+00    3.458333333333333e+00
 10   -6.250000000000000e-01   -5.833333333333334e-01
  7    3.250000000000000e+00    3.291666666666667e+00
  3    3.083333333333333e+00    3.125000000000000e+00
  6    3.208333333333333e+00    3.250000000000000e+00
  5    3.166666666666667e+00    3.208333333333333e+00
 12   -5.416666666666667e-01   -5.000000000000001e-01
  4    3.125000000000000e+00    3.166666666666667e+00
 11   -5.833333333333334e-01   -5.416666666666667e-01
  8    3.291666666666667e+00    3.333333333333333e+00
 12    3.458333333333333e+00    3.500000000000000e+00
  9    3.333333333333333e+00    3.375000000000000e+00
  7   -7.500000000000000e-01   -7.083333333333334e-01
  8   -7.083333333333334e-01   -6.666666666666667e-01
  2    3.041666666666667e+00    3.083333333333333e+00
  2    2.041666666666667e+00    2.083333333333333e+00
  1    2.000000000000000e+00    2.041666666666667e+00
  6    2.208333333333333e+00    2.250000000000000e+00
  3    2.083333333333333e+00    2.125000000000000e+00
  5    2.166666666666667e+00    2.208333333333333e+00
  9    2.333333333333333e+00    2.375000000000000e+00
 12    2.458333333333333e+00    2.500000000000000e+00
  7    2.250000000000000e+00    2.291666666666667e+00
  4    2.125000000000000e+00    2.166666666666667e+00
  8    2.291666666666667e+00    2.333333333333333e+00
 10    2.375000000000000e+00    2.416666666666667e+00
 11    2.416666666666667e+00    2.458333333333333e+00
  1   -5.000000000000000e-01   -4.583333333333333e-01
  9   -1.666666666666667e-01   -1.250000000000000e-01
 10    3.375000000000000e+00    3.416666666666667e+00
 12   -4.166666666666669e-02   -2.081668171172169e-17
  8   -2.083333333333334e-01   -1.666666666666667e-01
  2   -4.583333333333333e-01   -4.166666666666666e-01
  4   -3.750000000000000e-01   -3.333333333333333e-01
  3   -4.166666666666667e-01   -3.750000000000000e-01
 10   -1.250000000000000e-01   -8.333333333333334e-02
 11   -8.333333333333337e-02   -4.166666666666671e-02
  7   -2.500000000000000e-01   -2.083333333333333e-01
  5   -3.333333333333334e-01   -2.916666666666667e-01
  6   -2.916666666666667e-01   -2.500000000000000e-01
  2    3.541666666666667e+00    3.583333333333333e+00
  3    3.583333333333333e+00    3.625000000000000e+00
  8    3.791666666666667e+00    3.833333333333333e+00
  5    3.666666666666667e+00    3.708333333333333e+00
 12    3.958333333333333e+00    4.000000000000000e+00
  2   -1.458333333333333e+00   -1.416666666666667e+00
  3   -1.416666666666667e+00   -1.375000000000000e+00
  5   -1.333333333333333e+00   -1.291666666666667e+00
  7   -1.250000000000000e+00   -1.208333333333333e+00
  4    3.625000000000000e+00    3.666666666666667e+00
  8   -1.208333333333333e+00   -1.166666666666667e+00
  7    3.750000000000000e+00    3.791666666666667e+00
  4   -1.375000000000000e+00   -1.333333333333333e+00
  1    3.500000000000000e+00    3.541666666666667e+00
  6    3.708333333333333e+00    3.750000000000000e+00
  6   -1.291666666666667e+00   -1.250000000000000e+00
 12   -1.041666666666667e+00   -1.000000000000000e+00
 10   -1.125000000000000e+00   -1.083333333333333e+00
 11   -1.083333333333333e+00   -1.041666666666667e+00
  9    3.833333333333333e+00    3.875000000000000e+00
  9   -1.166666666666667e+00   -1.125000000000000e+00
 11    3.916666666666667e+00    3.958333333333333e+00
 10    3.875000000000000e+00    3.916666666666667e+00
  1   -1.500000000000000e+00   -1.458333333333333e+00
  2    1.541666666666667e+00    1.583333333333333e+00
  3    1.583333333333333e+00    1.625000000000000e+00
  4    1.625000000000000e+00    1.666666666666667e+00
  1    1.500000000000000e+00    1.541666666666667e+00
  1   -1.666666666666667e-01   -1.631944444444445e-01
  9    1.833333333333333e+00    1.875000000000000e+00
  3   -1.597222222222222e-01   -1.562500000000000e-01
  7    1.750000000000000e+00    1.791666666666667e+00
 10    1.875000000000000e+00    1.916666666666667e+00
  2   -1.631944444444445e-01   -1.597222222222223e-01
 10   -1.354166666666667e-01   -1.319444444444445e-01
  5   -1.527777777777778e-01   -1.493055555555556e-01
 12   -1.284722222222223e-01   -1.250000000000001e-01
 11   -1.319444444444445e-01   -1.284722222222223e-01
  6    1.708333333333333e+00    1.750000000000000e+00
  9   -1.388888888888889e-01   -1.354166666666667e-01
  8    1.791666666666667e+00    1.833333333333333e+00
  6   -1.493055555555556e-01   -1.458333333333334e-01
  5    1.666666666666667e+00    1.708333333333333e+00
 11    1.916666666666667e+00    1.958333333333333e+00
  8   -1.423611111111111e-01   -1.388888888888889e-01
  4   -1.562500000000000e-01   -1.527777777777778e-01
  7   -1.458333333333334e-01   -1.423611111111112e-01
 12    1.958333333333333e+00    2.000000000000000e+00
  2    1.041666666666667e+00    1.083333333333333e+00
  6    1.208333333333333e+00    1.250000000000000e+00
  4    1.125000000000000e+00    1.166666666666667e+00
  5    1.166666666666667e+00    1.208333333333333e+00
  3    1.083333333333333e+00    1.125000000000000e+00
  8    1.291666666666667e+00    1.333333333333333e+00
 11    1.416666666666667e+00    1.458333333333333e+00
  9    1.333333333333333e+00    1.375000000000000e+00
  7    1.250000000000000e+00    1.291666666666667e+00
 12    1.458333333333333e+00    1.500000000000000e+00
  9    1.944444444444444e-01    1.979166666666666e-01
  1    1.666666666666667e-01    1.701388888888889e-01
  5    1.805555555555556e-01    1.840277777777778e-01
  6    1.840277777777778e-01    1.875000000000000e-01
  3    1.736111111111111e-01    1.770833333333333e-01
 10    1.375000000000000e+00    1.416666666666667e+00
  1    1.000000000000000e+00    1.041666666666667e+00
  2    1.701388888888889e-01    1.736111111111111e-01
 10    1.979166666666667e-01    2.013888888888889e-01
  7    1.875000000000000e-01    1.909722222222222e-01
 12    2.048611111111111e-01    2.083333333333333e-01
  4    1.770833333333333e-01    1.805555555555555e-01
  8    1.909722222222222e-01    1.944444444444444e-01
  4    3.020833333333333e-01    3.055555555555555e-01
  7    3.125000000000000e-01    3.159722222222222e-01
  3    2.986111111111110e-01    3.020833333333333e-01
  8    3.159722222222222e-01    3.194444444444444e-01
 11    2.013888888888889e-01    2.048611111111111e-01
  2    2.951388888888888e-01    2.986111111111110e-01
 12    3.298611111111111e-01    3.333333333333333e-01
  1    2.916666666666666e-01    2.951388888888888e-01
  5    3.055555555555555e-01    3.090277777777777e-01
 10    3.229166666666666e-01    3.263888888888888e-01
  9    3.194444444444444e-01    3.229166666666666e-01
 11    3.263888888888888e-01    3.298611111111110e-01
  6    3.090277777777777e-01    3.124999999999999e-01
  8    1.076388888888889e-01    1.111111111111111e-01
  4   -3.125000000000002e-02   -2.777777777777780e-02
  3    9.027777777777778e-02    9.375000000000000e-02
  8   -1.736111111111113e-02   -1.388888888888891e-02
  5    9.722222222222222e-02    1.006944444444444e-01
  6   -2.430555555555558e-02   -2.083333333333336e-02
  4    9.375000000000000e-02    9.722222222222222e-02
  3   -3.472222222222224e-02   -3.125000000000001e-02
 12    1.215277777777778e-01    1.250000000000000e-01
  1    8.333333333333333e-02    8.680555555555555e-02
  7   -2.083333333333335e-02   -1.736111111111113e-02
  1   -4.166666666666669e-02   -3.819444444444446e-02
  6    1.006944444444444e-01    1.041666666666667e-01
 11   -6.944444444444468e-03   -3.472222222222246e-03
 10    1.145833333333333e-01    1.180555555555556e-01
  9    1.111111111111111e-01    1.145833333333333e-01
  2   -3.819444444444446e-02   -3.472222222222224e-02
 12   -3.472222222222245e-03   -2.255140518769849e-17
  7    1.041666666666667e-01    1.076388888888889e-01
 10   -1.041666666666669e-02   -6.944444444444463e-03
  3   -7.638888888888892e-02   -7.291666666666670e-02
  6   -6.597222222222227e-02   -6.250000000000004e-02
  2    8.680555555555555e-02    9.027777777777778e-02
 11   -4.861111111111115e-02   -4.513888888888893e-02
 12   -4.513888888888893e-02   -4.166666666666671e-02
  1   -3.333333333333334e-01   -3.298611111111112e-01
  5   -3.194444444444445e-01   -3.159722222222223e-01
  1   -8.333333333333337e-02   -7.986111111111115e-02
  3   -3.263888888888890e-01   -3.229166666666667e-01
 11    1.180555555555556e-01    1.215277777777778e-01
 12   -2.951388888888889e-01   -2.916666666666667e-01
  4   -3.229166666666667e-01   -3.194444444444445e-01
  2   -7.986111111111115e-02   -7.638888888888892e-02
  9   -5.555555555555559e-02   -5.208333333333337e-02
  7   -6.250000000000004e-02   -5.902777777777782e-02
  2    2.541666666666667e+00    2.583333333333333e+00
  4   -7.291666666666670e-02   -6.944444444444448e-02
  8   -3.090277777777778e-01   -3.055555555555556e-01
  9   -1.388888888888891e-02   -1.041666666666669e-02
  9   -3.055555555555556e-01   -3.020833333333334e-01
  5   -6.944444444444448e-02   -6.597222222222225e-02
  1    2.500000000000000e+00    2.541666666666667e+00
  3    2.152777777777778e-01    2.187500000000000e-01
 11   -2.986111111111112e-01   -2.951388888888890e-01
  2    2.118055555555555e-01    2.152777777777777e-01
  1    2.083333333333333e-01    2.118055555555555e-01
  8   -5.902777777777782e-02   -5.555555555555559e-02
 10    2.395833333333333e-01    2.430555555555555e-01
 10   -5.208333333333337e-02   -4.861111111111115e-02
 11    2.430555555555555e-01    2.465277777777777e-01
 12    2.465277777777777e-01    2.499999999999999e-01
  5   -2.777777777777780e-02   -2.430555555555557e-02
  9    2.361111111111111e-01    2.395833333333333e-01
  7    2.750000000000000e+00    2.791666666666667e+00
  6    2.256944444444444e-01    2.291666666666666e-01
 12    2.958333333333333e+00    3.000000000000000e+00
  5    2.666666666666667e+00    2.708333333333333e+00
  7    2.291666666666666e-01    2.326388888888888e-01
 10    2.875000000000000e+00    2.916666666666667e+00
  4    2.187500000000000e-01    2.222222222222222e-01
  6    2.708333333333333e+00    2.750000000000000e+00
  8    2.791666666666667e+00    2.833333333333333e+00
  7   -3.125000000000000e-01   -3.090277777777778e-01
  4    2.625000000000000e+00    2.666666666666667e+00
  3    2.583333333333333e+00    2.625000000000000e+00
  2   -3.298611111111112e-01   -3.263888888888890e-01
  9    2.833333333333333e+00    2.875000000000000e+00
 10   -3.020833333333334e-01   -2.986111111111112e-01
  8    2.326388888888889e-01    2.361111111111111e-01
  5    2.222222222222222e-01    2.256944444444444e-01
 11    2.916666666666667e+00    2.958333333333333e+00
  6   -3.159722222222223e-01   -3.125000000000001e-01
  1    1.250000000000000e-01    1.284722222222222e-01
  7    1.458333333333333e-01    1.493055555555555e-01
  1    4.166666666666666e-02    4.513888888888889e-02
 12    1.631944444444444e-01    1.666666666666666e-01
  2    4.513888888888889e-02    4.861111111111111e-02
  5    1.388888888888889e-01    1.423611111111111e-01
  6    1.423611111111111e-01    1.458333333333333e-01
 12    7.986111111111110e-02    8.333333333333333e-02
  2    1.284722222222222e-01    1.319444444444444e-01
 10    7.291666666666666e-02    7.638888888888888e-02
  4    5.208333333333333e-02    5.555555555555555e-02
  9    1.527777777777778e-01    1.562500000000000e-01
  6    5.902777777777778e-02    6.250000000000000e-02
  8    1.493055555555556e-01    1.527777777777778e-01
  5    5.555555555555555e-02    5.902777777777778e-02
  3    1.319444444444444e-01    1.354166666666667e-01
  4    1.354166666666667e-01    1.388888888888889e-01
  3    4.861111111111110e-02    5.208333333333333e-02
  7    6.250000000000000e-02    6.597222222222222e-02
 10    1.562500000000000e-01    1.597222222222222e-01
 11    1.597222222222222e-01    1.631944444444444e-01
 11    7.638888888888888e-02    7.986111111111110e-02
  9    6.944444444444445e-02    7.291666666666667e-02
  8    6.597222222222221e-02    6.944444444444443e-02
  5    1.388888888888889e-02    1.736111111111111e-02
  7    2.083333333333333e-02    2.430555555555555e-02
  3    6.944444444444444e-03    1.041666666666667e-02
 11    3.472222222222222e-02    3.819444444444444e-02
 12    3.819444444444444e-02    4.166666666666666e-02
  6    1.736111111111111e-02    2.083333333333333e-02
  2    3.472222222222222e-03    6.944444444444444e-03
  9    2.777777777777778e-02    3.125000000000000e-02
  4    1.041666666666667e-02    1.388888888888889e-02
  8    2.430555555555555e-02    2.777777777777778e-02
  1    0.000000000000000e+00    3.472222222222222e-03
 10    3.125000000000000e-02    3.472222222222222e-02
  2   -1.215277777777778e-01   -1.180555555555556e-01
  5   -1.111111111111111e-01   -1.076388888888889e-01
  4   -1.145833333333333e-01   -1.111111111111111e-01
  2   -2.465277777777778e-01   -2.430555555555556e-01
  8   -1.006944444444444e-01   -9.722222222222222e-02
  7   -1.041666666666667e-01   -1.006944444444444e-01
  8   -2.256944444444444e-01   -2.222222222222222e-01
  6   -1.076388888888889e-01   -1.041666666666667e-01
 11   -9.027777777777779e-02   -8.680555555555557e-02
  9   -2.222222222222222e-01   -2.187500000000000e-01
  5   -2.361111111111111e-01   -2.326388888888889e-01
  3   -1.180555555555556e-01   -1.145833333333333e-01
 12   -8.680555555555557e-02   -8.333333333333334e-02
  4   -2.395833333333333e-01   -2.361111111111111e-01
  1   -2.500000000000000e-01   -2.465277777777778e-01
 12   -2.118055555555556e-01   -2.083333333333334e-01
  7   -2.291666666666667e-01   -2.256944444444445e-01
  3   -2.013888888888889e-01   -1.979166666666667e-01
  4   -1.979166666666667e-01   -1.944444444444445e-01
  9   -9.722222222222224e-02   -9.375000000000001e-02
  6   -1.909722222222223e-01   -1.875000000000001e-01
 10   -2.187500000000000e-01   -2.152777777777778e-01
 12   -1.701388888888890e-01   -1.666666666666667e-01
  2   -2.048611111111112e-01   -2.013888888888890e-01
  7   -1.875000000000001e-01   -1.840277777777778e-01
  8   -1.840277777777778e-01   -1.805555555555556e-01
 10   -9.375000000000001e-02   -9.027777777777779e-02
 11   -2.152777777777778e-01   -2.118055555555556e-01
  5   -1.944444444444445e-01   -1.909722222222223e-01
  3    2.569444444444444e-01    2.604166666666666e-01
  4    2.604166666666667e-01    2.638888888888889e-01
 11    2.847222222222222e-01    2.881944444444444e-01
  9   -1.805555555555556e-01   -1.770833333333334e-01
  3   -2.430555555555556e-01   -2.395833333333333e-01
  5    2.638888888888889e-01    2.673611111111111e-01
 12    2.881944444444445e-01    2.916666666666667e-01
 10   -1.770833333333334e-01   -1.736111111111112e-01
  6    2.673611111111111e-01    2.708333333333333e-01
  9    2.777777777777778e-01    2.812500000000000e-01
 11   -1.736111111111112e-01   -1.701388888888890e-01
  4   -2.812500000000000e-01   -2.777777777777778e-01
  7    2.708333333333334e-01    2.743055555555556e-01
  2    2.534722222222222e-01    2.569444444444444e-01
  8    2.743055555555556e-01    2.777777777777778e-01
  1   -1.250000000000000e-01   -1.215277777777778e-01
  5   -2.777777777777778e-01   -2.743055555555556e-01
  9   -2.638888888888889e-01   -2.604166666666667e-01
  6   -2.743055555555556e-01   -2.708333333333334e-01
  1   -2.083333333333334e-01   -2.048611111111112e-01
 10   -2.604166666666667e-01   -2.569444444444445e-01
  6   -2.326388888888889e-01   -2.291666666666667e-01
  3   -2.847222222222222e-01   -2.812500000000000e-01
  1   -2.916666666666667e-01   -2.881944444444445e-01
 12   -2.534722222222222e-01   -2.500000000000000e-01
 11   -2.569444444444444e-01   -2.534722222222222e-01
  2   -2.881944444444445e-01   -2.847222222222223e-01
  7   -2.708333333333334e-01   -2.673611111111112e-01
  8   -2.673611111111111e-01   -2.638888888888889e-01
 10    2.812500000000000e-01    2.847222222222222e-01
  1    2.500000000000000e-01    2.534722222222222e-01
